"Time Step","Hardwood Merchantable","Hardwood Other","Hardwood Foliage","Hardwood Fine Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
126,100.118248,38.52926636,6.05493927,2.263301134,23.46152115,22.6083164215088,1.29647481441498,14.2598972320557,2.03924822807312,17.9323177337646,92.9195785522461,209.189041137695,0,0,13.0586490631104,2.49502897262573,
127,100.1448822,38.53337097,6.055860043,2.263434172,23.46484947,22.6122035980225,1.29655873775482,14.2629480361938,2.03976678848267,17.8577938079834,93.0815887451172,209.22314453125,0,0,13.0639019012451,2.49540686607361,
128,100.1692963,38.53712463,6.056701183,2.263556242,23.46789742,22.6159076690674,1.29663872718811,14.2658529281616,2.04026055335999,17.7854328155518,93.2410507202148,209.258102416992,0,0,13.0690698623657,2.49576640129089,
129,100.1937027,38.54087067,6.057540894,2.263678074,23.47094536,22.6194381713867,1.29671514034271,14.2686195373535,2.04073095321655,17.7151756286621,93.3979797363281,209.293914794922,0,0,13.0741510391235,2.49610924720764,
130,100.215889,38.54428101,6.058309078,2.263788939,23.47371674,22.6228065490723,1.29678797721863,14.2712545394897,2.04117894172668,17.6469612121582,93.5524291992188,209.330551147461,0,0,13.079140663147,2.49643588066101,
131,100.2358704,38.54735947,6.058995724,2.263888836,23.47620964,22.6259880065918,1.29685640335083,14.2737588882446,2.0416042804718,17.5807323455811,93.7044372558594,209.36799621582,0,0,13.0840311050415,2.49674534797668,
132,100.2558441,38.55042267,6.059684753,2.263988972,23.47870445,22.6289958953857,1.29692077636719,14.2761373519897,2.04200839996338,17.5164337158203,93.8540267944336,209.40625,0,0,13.0888195037842,2.49703860282898,
133,100.2758102,38.55348969,6.060374737,2.264088631,23.48119736,22.6318664550781,1.29698252677917,14.2784023284912,2.04239296913147,17.454008102417,94.0012359619141,209.445281982422,0,0,13.0935106277466,2.49731802940369,
134,100.2935562,38.55622101,6.060987949,2.264177322,23.4834137,22.6346035003662,1.2970415353775,14.2805576324463,2.04275918006897,17.393404006958,94.146110534668,209.485061645508,0,0,13.0981025695801,2.49758410453796,
135,100.3113174,38.55894852,6.061599255,2.264266253,23.48562813,22.6372051239014,1.29709768295288,14.2826080322266,2.04310750961304,17.3345699310303,94.2886734008789,209.525604248047,0,0,13.1025924682617,2.49783706665039,
136,100.3268433,38.56133652,6.06213665,2.264343977,23.4875679,22.6396732330322,1.29715073108673,14.2845582962036,2.04343867301941,17.2774543762207,94.4289703369141,209.566864013672,0,0,13.1069793701172,2.49807739257813,
137,100.3445969,38.56407547,6.062746525,2.264432669,23.48978424,22.6420364379883,1.29720199108124,14.2864170074463,2.04375433921814,17.2220077514648,94.567024230957,209.608825683594,0,0,13.1112680435181,2.49830675125122,
138,100.3579178,38.56612015,6.06320715,2.264499426,23.49144554,22.6442890167236,1.29725074768066,14.2881860733032,2.04405498504639,17.1681823730469,94.7028732299805,209.651473999023,0,0,13.1154556274414,2.49852514266968,
139,100.3734436,38.56850433,6.063741684,2.26457715,23.49338341,22.6464252471924,1.29729688167572,14.2898693084717,2.04434084892273,17.1159324645996,94.8365478515625,209.694808959961,0,0,13.1195392608643,2.49873280525208,
140,100.3867645,38.57053757,6.064199924,2.264643669,23.49504471,22.6484699249268,1.29734122753143,14.2914733886719,2.04461336135864,17.0652103424072,94.9680862426758,209.738784790039,0,0,13.1235246658325,2.49893093109131,
141,100.4000778,38.57257462,6.064658642,2.264710188,23.49670601,22.6504135131836,1.29738342761993,14.2929992675781,2.04487276077271,17.0159740447998,95.097526550293,209.783432006836,0,0,13.1274099349976,2.4991192817688,
142,100.411171,38.57429504,6.065043449,2.264765739,23.49808884,22.6522521972656,1.29742300510406,14.2944488525391,2.04511904716492,16.9681797027588,95.2248840332031,209.828689575195,0,0,13.1311922073364,2.49929785728455,
143,100.4222641,38.57598495,6.065427303,2.264821291,23.49947357,22.6539783477783,1.29745972156525,14.2958240509033,2.04535245895386,16.9217853546143,95.3501968383789,209.874572753906,0,0,13.1348695755005,2.49946665763855,
144,100.4333572,38.57770538,6.06581068,2.264876842,23.50086021,22.6556186676025,1.29749476909637,14.2971315383911,2.04557418823242,16.8767509460449,95.473503112793,209.921035766602,0,0,13.1384477615356,2.49962687492371,
145,100.4444504,38.57940292,6.066190243,2.264932156,23.50224304,22.657190322876,1.29752850532532,14.2983770370483,2.04578566551209,16.8330364227295,95.5948257446289,209.96809387207,0,0,13.1419305801392,2.49977993965149,
146,100.4555511,38.58111572,6.06657505,2.264987946,23.50362968,22.6587066650391,1.2975617647171,14.2995662689209,2.04598784446716,16.7906036376953,95.7142028808594,210.015731811523,0,0,13.1453227996826,2.49992656707764,
147,100.4644165,38.58246231,6.066878319,2.265032291,23.50473404,22.6601524353027,1.29759335517883,14.3006982803345,2.0461802482605,16.7494144439697,95.8316650390625,210.063934326172,0,0,13.1486215591431,2.50006628036499,
148,100.4732971,38.58383179,6.067186832,2.265076637,23.50584412,22.6615142822266,1.29762268066406,14.3017730712891,2.04636263847351,16.7094326019287,95.9472503662109,210.112670898438,0,0,13.1518230438232,2.50019836425781,
149,100.4821701,38.58519745,6.067492008,2.265120983,23.50694847,22.6628112792969,1.29765057563782,14.3027954101563,2.04653644561768,16.6706237792969,96.0609664916992,210.161956787109,0,0,13.1549339294434,2.50032448768616,
150,100.4910507,38.58656693,6.067800522,2.265165329,23.50805664,22.6640567779541,1.29767763614655,14.3037710189819,2.04670214653015,16.6329536437988,96.1728515625,210.21174621582,0,0,13.1579580307007,2.5004448890686,
151,100.4977036,38.58757019,6.068029404,2.265198708,23.50888443,22.6652336120605,1.29770302772522,14.3046970367432,2.04685950279236,16.5963878631592,96.2829437255859,210.26203918457,0,0,13.1608915328979,2.50055885314941,
152,100.5065765,38.58894348,6.068333149,2.265243292,23.5099926,22.6663551330566,1.29772734642029,14.3055782318115,2.04700922966003,16.5608959197998,96.3912658691406,210.312835693359,0,0,13.1637392044067,2.50066757202148,
153,100.5132294,38.58997345,6.068563461,2.265276432,23.5108242,22.6674327850342,1.29775083065033,14.3064203262329,2.0471522808075,16.5264453887939,96.4978408813477,210.364120483398,0,0,13.1665048599243,2.50077176094055,
154,100.5198898,38.59098816,6.06879282,2.265309811,23.5116539,22.6684474945068,1.29777264595032,14.3072195053101,2.04728817939758,16.4930038452148,96.6027069091797,210.41584777832,0,0,13.1691856384277,2.50087022781372,
155,100.5265503,38.59200668,6.069022179,2.265343189,23.5124836,22.6694145202637,1.29779350757599,14.3079805374146,2.04741764068604,16.460542678833,96.7058792114258,210.468048095703,0,0,13.1717844009399,2.50096416473389,
156,100.530983,38.59268188,6.069176674,2.265365362,23.51303673,22.670316696167,1.29781258106232,14.3087005615234,2.04753994941711,16.4290351867676,96.8073959350586,210.520690917969,0,0,13.1742992401123,2.50105237960815,
157,100.5376434,38.59371185,6.069406033,2.265398741,23.51386833,22.67116355896,1.29783070087433,14.309383392334,2.04765582084656,16.3984508514404,96.9072799682617,210.573776245117,0,0,13.1767339706421,2.50113582611084,
158,100.5443039,38.59474182,6.069635868,2.265432119,23.51469803,22.6720008850098,1.29784893989563,14.3100385665894,2.04776692390442,16.3687629699707,97.0055541992188,210.627258300781,0,0,13.1790981292725,2.50121665000916,
159,100.5487289,38.59540939,6.069788456,2.265454292,23.51525116,22.6728019714355,1.29786646366119,14.3106622695923,2.04787278175354,16.3399467468262,97.1022491455078,210.681182861328,0,0,13.1813898086548,2.50129389762878,
160,100.5531769,38.59609222,6.069939613,2.265476465,23.51580429,22.6735420227051,1.2978823184967,14.3112516403198,2.04797291755676,16.3119735717773,97.197380065918,210.735488891602,0,0,13.1836042404175,2.50136590003967,
161,100.5576096,38.59677887,6.070094109,2.265498638,23.51635742,22.6742343902588,1.29789698123932,14.3118104934692,2.04806780815125,16.2848205566406,97.2909698486328,210.790176391602,0,0,13.1857452392578,2.5014340877533,
162,100.5620499,38.59745789,6.07024765,2.265520811,23.51691246,22.6748924255371,1.2979109287262,14.3123416900635,2.04815769195557,16.2584629058838,97.3830642700195,210.845245361328,0,0,13.187816619873,2.50149869918823,
163,100.5664825,38.59812927,6.070401669,2.265542984,23.51746368,22.6755237579346,1.29792451858521,14.3128461837769,2.04824328422546,16.2328777313232,97.4736785888672,210.900695800781,0,0,13.1898202896118,2.50156021118164,
164,100.5709152,38.59880829,6.070551395,2.265565157,23.518013,22.6761322021484,1.29793763160706,14.3133277893066,2.0483250617981,16.2080402374268,97.5628204345703,210.956497192383,0,0,13.1917610168457,2.50161933898926,
165,100.5753555,38.59949493,6.070705891,2.26558733,23.51856995,22.676721572876,1.29795062541962,14.3137884140015,2.04840350151062,16.1839294433594,97.6505279541016,211.012649536133,0,0,13.193639755249,2.50167632102966,
166,100.5775757,38.59983826,6.070781231,2.265598536,23.51884651,22.6772689819336,1.29796242713928,14.3142242431641,2.04847741127014,16.1605262756348,97.7368316650391,211.069137573242,0,0,13.1954536437988,2.50172972679138,
167,100.582016,38.60052872,6.070935726,2.265620947,23.51940155,22.6777839660645,1.29797339439392,14.3146381378174,2.0485475063324,16.1378059387207,97.8217391967773,211.125946044922,0,0,13.1972055435181,2.50178003311157,
168,100.5864487,38.60120392,6.071089268,2.26564312,23.51995468,22.6783046722412,1.2979850769043,14.315037727356,2.04861545562744,16.1157493591309,97.9052810668945,211.183074951172,0,0,13.1989049911499,2.50182962417603,
169,100.5886765,38.60154343,6.071165085,2.265654087,23.52023125,22.6787986755371,1.29799592494965,14.3154172897339,2.04868006706238,16.0943374633789,97.9874725341797,211.240524291992,0,0,13.2005472183228,2.50187683105469,
170,100.590889,38.60187912,6.071243286,2.265665054,23.52050591,22.6792411804199,1.29800522327423,14.3157739639282,2.04874062538147,16.0735511779785,98.0683441162109,211.298278808594,0,0,13.2021293640137,2.50192022323608,
171,100.5953293,38.60256195,6.071393967,2.265687466,23.52105904,22.6796741485596,1.29801452159882,14.3161144256592,2.04879856109619,16.053373336792,98.1479187011719,211.356307983398,0,0,13.2036600112915,2.50196218490601,
172,100.5975418,38.60289383,6.071473122,2.265698433,23.5213356,22.6800994873047,1.29802393913269,14.3164415359497,2.0488543510437,16.033784866333,98.2262115478516,211.414627075195,0,0,13.2051420211792,2.50200271606445,
173,100.5997696,38.60323715,6.071547508,2.265709639,23.52161407,22.6804904937744,1.29803228378296,14.3167505264282,2.0489068031311,16.0147686004639,98.3032531738281,211.473220825195,0,0,13.2065706253052,2.50204062461853,
174,100.6019897,38.60359192,6.071624279,2.265720844,23.52189255,22.680850982666,1.29803991317749,14.317042350769,2.04895639419556,15.9963045120239,98.3790512084961,211.532089233398,0,0,13.2079477310181,2.5020763874054,
175,100.6042099,38.6039238,6.071702003,2.265731812,23.52216721,22.6811923980713,1.29804718494415,14.3173189163208,2.04900312423706,15.9783792495728,98.4536285400391,211.591201782227,0,0,13.2092761993408,2.50211000442505,
176,100.6064224,38.60425949,6.071776867,2.265743017,23.52244186,22.6815166473389,1.29805421829224,14.3175811767578,2.04904770851135,15.960976600647,98.5270004272461,211.65055847168,0,0,13.2105579376221,2.50214195251465,
177,100.6086426,38.604599,6.071855068,2.265753984,23.52271843,22.6818294525146,1.29806089401245,14.3178310394287,2.04908990859985,15.9440813064575,98.5991973876953,211.710174560547,0,0,13.2117948532104,2.50217247009277,
178,100.6108551,38.60494614,6.071931839,2.26576519,23.522995,22.6821308135986,1.29806733131409,14.3180704116821,2.0491304397583,15.9276781082153,98.6702346801758,211.77001953125,0,0,13.2129898071289,2.502201795578,
179,100.6130829,38.60528946,6.072006226,2.265776396,23.52327347,22.6824245452881,1.29807388782501,14.3182992935181,2.04916930198669,15.9117527008057,98.7401275634766,211.830093383789,0,0,13.2141447067261,2.50222992897034,
180,100.615303,38.60562897,6.072085381,2.265787363,23.52355194,22.6827125549316,1.29808032512665,14.3185186386108,2.04920649528503,15.8962907791138,98.8088989257813,211.890380859375,0,0,13.2152605056763,2.50225734710693,
181,100.6175156,38.60596466,6.072159767,2.265798569,23.5238266,22.6829948425293,1.29808676242828,14.3187294006348,2.04924249649048,15.8812780380249,98.8765640258789,211.950881958008,0,0,13.2163381576538,2.50228381156921,
182,100.6175156,38.60596466,6.072159767,2.265798569,23.5238266,22.6832427978516,1.29809212684631,14.3189268112183,2.04927611351013,15.8667011260986,98.9431457519531,212.011581420898,0,0,13.2173738479614,2.5023078918457,
183,100.6197357,38.60630798,6.072235584,2.265809536,23.52410316,22.6834659576416,1.29809653759003,14.3191118240356,2.04930758476257,15.8525485992432,99.008659362793,212.072479248047,0,0,13.2183704376221,2.50233030319214,
184,100.6219559,38.60664749,6.072314262,2.265820742,23.52437973,22.6837005615234,1.29810166358948,14.3192920684814,2.0493381023407,15.8388051986694,99.0731201171875,212.133560180664,0,0,13.219334602356,2.50235271453857,
185,100.6219559,38.60664749,6.072314262,2.265820742,23.52437973,22.6839122772217,1.29810619354248,14.3194608688354,2.04936671257019,15.8254613876343,99.1365509033203,212.19482421875,0,0,13.2202625274658,2.50237321853638,
186,100.624176,38.60699463,6.072389603,2.265831947,23.5246582,22.6841068267822,1.29811012744904,14.3196201324463,2.04939365386963,15.8125047683716,99.1989669799805,212.256271362305,0,0,13.2211561203003,2.50239253044128,
187,100.6263885,38.60733032,6.072464943,2.265842915,23.52493286,22.6843147277832,1.29811501502991,14.3197755813599,2.04942011833191,15.7999238967896,99.2603759765625,212.31787109375,0,0,13.2220220565796,2.50241208076477,
188,100.6263885,38.60733032,6.072464943,2.265842915,23.52493286,22.6845073699951,1.29811930656433,14.3199234008789,2.04944515228271,15.7877063751221,99.32080078125,212.379638671875,0,0,13.2228546142578,2.50243043899536,
189,100.6286087,38.60766983,6.072543621,2.265853882,23.52520943,22.6846866607666,1.2981231212616,14.3200635910034,2.04946899414063,15.7758436203003,99.380256652832,212.44157409668,0,0,13.2236566543579,2.50244784355164,
190,100.6286087,38.60766983,6.072543621,2.265853882,23.52520943,22.6848564147949,1.29812669754028,14.3201971054077,2.04949164390564,15.7643241882324,99.4387664794922,212.503646850586,0,0,13.2244300842285,2.50246405601501,
191,100.6308212,38.60800552,6.072618008,2.265865088,23.52548409,22.6850166320801,1.29813015460968,14.3203229904175,2.04951333999634,15.753137588501,99.496337890625,212.565872192383,0,0,13.2251739501953,2.50247955322266,
192,100.6308212,38.60800552,6.072618008,2.265865088,23.52548409,22.6851711273193,1.29813349246979,14.3204431533813,2.04953384399414,15.7422752380371,99.5529937744141,212.628234863281,0,0,13.2258911132813,2.50249457359314,
193,100.633049,38.60834503,6.072697163,2.265876055,23.52576065,22.6853218078613,1.29813671112061,14.3205585479736,2.04955339431763,15.7317266464233,99.6087417602539,212.690734863281,0,0,13.2265825271606,2.50250887870789,
194,100.633049,38.60834503,6.072697163,2.265876055,23.52576065,22.6854686737061,1.29813992977142,14.3206691741943,2.04957222938538,15.7214822769165,99.6635894775391,212.753356933594,0,0,13.2272491455078,2.50252270698547,
195,100.633049,38.60834503,6.072697163,2.265876055,23.52576065,22.685583114624,1.29814195632935,14.3207702636719,2.04958915710449,15.7115335464478,99.7175674438477,212.816101074219,0,0,13.2278861999512,2.50253438949585,
196,100.6352692,38.60868454,6.072772503,2.265887499,23.52603912,22.6857013702393,1.29814457893372,14.3208675384521,2.04960560798645,15.7018718719482,99.7706756591797,212.878952026367,0,0,13.2285013198853,2.50254607200623,
197,100.6352692,38.60868454,6.072772503,2.265887499,23.52603912,22.6858215332031,1.29814743995667,14.3209619522095,2.04962158203125,15.6924867630005,99.8229370117188,212.941925048828,0,0,13.2290945053101,2.5025577545166,
198,100.6352692,38.60868454,6.072772503,2.265887499,23.52603912,22.6859149932861,1.29814922809601,14.3210468292236,2.04963612556458,15.6833734512329,99.8743515014648,213.004989624023,0,0,13.229660987854,2.50256776809692,
199,100.6374817,38.60903549,6.07284832,2.265898466,23.5263176,22.6860179901123,1.29815137386322,14.3211297988892,2.04965019226074,15.674521446228,99.9249496459961,213.068145751953,0,0,13.2302083969116,2.50257802009583,
200,100.6374817,38.60903549,6.07284832,2.265898466,23.5263176,22.6861267089844,1.29815399646759,14.3212118148804,2.04966402053833,15.6659250259399,99.9747467041016,213.131408691406,0,0,13.2307386398315,2.50258827209473,
201,100.6374817,38.60903549,6.07284832,2.265898466,23.5263176,22.6862125396729,1.29815566539764,14.3212862014771,2.04967641830444,15.6575746536255,100.023742675781,213.194747924805,0,0,13.2312450408936,2.50259685516357,
202,100.6397018,38.609375,6.072926521,2.265909672,23.52659416,22.6863079071045,1.29815781116486,14.3213596343994,2.04968881607056,15.6494646072388,100.071960449219,213.258163452148,0,0,13.2317352294922,2.50260591506958,
203,100.6397018,38.609375,6.072926521,2.265909672,23.52659416,22.6864128112793,1.29816043376923,14.3214311599731,2.04970121383667,15.6415872573853,100.119407653809,213.321670532227,0,0,13.2322101593018,2.50261545181274,
204,100.6397018,38.609375,6.072926521,2.265909672,23.52659416,22.6864948272705,1.29816210269928,14.3214960098267,2.04971241950989,15.6339359283447,100.16609954834,213.38525390625,0,0,13.2326631546021,2.50262355804443,
205,100.6397018,38.609375,6.072926521,2.265909672,23.52659416,22.686559677124,1.29816317558289,14.3215551376343,2.04972243309021,15.626503944397,100.212036132813,213.44889831543,0,0,13.2330951690674,2.50263047218323,
206,100.6419296,38.60971832,6.073001862,2.265920877,23.52687073,22.6866397857666,1.29816496372223,14.3216152191162,2.04973268508911,15.6192855834961,100.257255554199,213.512603759766,0,0,13.2335147857666,2.50263810157776,
207,100.6419296,38.60971832,6.073001862,2.265920877,23.52687073,22.6867294311523,1.29816734790802,14.3216753005981,2.04974293708801,15.6122751235962,100.301742553711,213.576370239258,0,0,13.2339220046997,2.50264596939087,
208,100.6419296,38.60971832,6.073001862,2.265920877,23.52687073,22.6868000030518,1.29816877841949,14.3217296600342,2.0497522354126,15.6054639816284,100.345527648926,213.640197753906,0,0,13.2343111038208,2.50265288352966,
209,100.6419296,38.60971832,6.073001862,2.265920877,23.52687073,22.6868534088135,1.29816973209381,14.3217792510986,2.04976058006287,15.5988473892212,100.388610839844,213.704071044922,0,0,13.2346830368042,2.50265860557556,
210,100.6419296,38.60971832,6.073001862,2.265920877,23.52687073,22.6868953704834,1.29817032814026,14.3218240737915,2.04976797103882,15.5924215316772,100.431007385254,213.767974853516,0,0,13.2350387573242,2.50266361236572,
211,100.6441422,38.61006546,6.073077679,2.265931845,23.52714729,22.6869583129883,1.29817187786102,14.321870803833,2.04977583885193,15.5861787796021,100.472732543945,213.831924438477,0,0,13.2353849411011,2.5026695728302,
212,100.6441422,38.61006546,6.073077679,2.265931845,23.52714729,22.6870365142822,1.29817402362823,14.3219194412231,2.0497841835022,15.5801124572754,100.513801574707,213.895904541016,0,0,13.2357215881348,2.50267601013184,
213,100.6441422,38.61006546,6.073077679,2.265931845,23.52714729,22.6870975494385,1.29817521572113,14.3219633102417,2.04979181289673,15.5742216110229,100.554214477539,213.959930419922,0,0,13.2360429763794,2.50268197059631,
214,100.6441422,38.61006546,6.073077679,2.265931845,23.52714729,22.6871452331543,1.29817616939545,14.322003364563,2.04979848861694,15.5684976577759,100.593978881836,214.023986816406,0,0,13.2363500595093,2.50268697738647,
215,100.6441422,38.61006546,6.073077679,2.265931845,23.52714729,22.6871814727783,1.29817676544189,14.322039604187,2.04980444908142,15.5629367828369,100.633110046387,214.08805847168,0,0,13.2366437911987,2.50269103050232,
216,100.6441422,38.61006546,6.073077679,2.265931845,23.52714729,22.6872100830078,1.29817712306976,14.3220729827881,2.04980993270874,15.5575342178345,100.67162322998,214.152160644531,0,0,13.2369241714478,2.50269460678101,
217,100.6441422,38.61006546,6.073077679,2.265931845,23.52714729,22.6872329711914,1.29817736148834,14.3221025466919,2.0498149394989,15.552285194397,100.709526062012,214.216278076172,0,0,13.2371921539307,2.50269770622253,
218,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6872787475586,1.29817867279053,14.3221349716187,2.0498206615448,15.5471858978271,100.74681854248,214.280395507813,0,0,13.2374544143677,2.5027015209198,
219,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6873455047607,1.29818058013916,14.3221702575684,2.04982709884644,15.5422315597534,100.78352355957,214.344528198242,0,0,13.2377109527588,2.50270652770996,
220,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6873989105225,1.29818177223206,14.3222026824951,2.04983282089233,15.5374183654785,100.81965637207,214.408676147461,0,0,13.2379560470581,2.50271081924438,
221,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6874389648438,1.29818260669708,14.3222322463989,2.0498378276825,15.5327415466309,100.855201721191,214.47282409668,0,0,13.2381906509399,2.50271439552307,
222,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6874713897705,1.29818320274353,14.3222589492798,2.0498423576355,15.5281972885132,100.890190124512,214.536972045898,0,0,13.23841381073,2.5027174949646,
223,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6874961853027,1.2981835603714,14.322283744812,2.04984641075134,15.5237817764282,100.924621582031,214.601119995117,0,0,13.2386274337769,2.50272011756897,
224,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6875152587891,1.29818379878998,14.3223056793213,2.04985022544861,15.519492149353,100.958511352539,214.665252685547,0,0,13.2388305664063,2.50272250175476,
225,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6875305175781,1.29818391799927,14.3223257064819,2.04985356330872,15.515323638916,100.991859436035,214.729370117188,0,0,13.2390260696411,2.50272440910339,
226,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6875419616699,1.29818391799927,14.3223438262939,2.04985642433167,15.5112733840942,101.024673461914,214.793472290039,0,0,13.2392120361328,2.50272607803345,
227,100.6463547,38.61039734,6.073156357,2.26594305,23.52742195,22.6875514984131,1.29818391799927,14.3223600387573,2.04985904693604,15.5073375701904,101.056976318359,214.857574462891,0,0,13.23939037323,2.50272750854492,
228,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6875858306885,1.29818499088287,14.3223810195923,2.04986262321472,15.5035123825073,101.088768005371,214.921661376953,0,0,13.2395668029785,2.50273060798645,
229,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6876430511475,1.29818689823151,14.3224058151245,2.04986691474915,15.4997959136963,101.120056152344,214.985717773438,0,0,13.2397413253784,2.50273489952087,
230,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.687686920166,1.2981880903244,14.3224277496338,2.04987096786499,15.4961843490601,101.150848388672,215.049743652344,0,0,13.2399082183838,2.50273847579956,
231,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6877212524414,1.29818904399872,14.3224487304688,2.04987454414368,15.4926748275757,101.181159973145,215.113739013672,0,0,13.2400674819946,2.50274133682251,
232,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6877479553223,1.29818964004517,14.3224668502808,2.04987764358521,15.4892644882202,101.210990905762,215.177703857422,0,0,13.2402200698853,2.50274395942688,
233,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6877689361572,1.29818987846375,14.3224840164185,2.04988050460815,15.4859504699707,101.240348815918,215.241638183594,0,0,13.2403659820557,2.50274610519409,
234,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6877861022949,1.29819011688232,14.3225002288818,2.04988312721252,15.4827299118042,101.269241333008,215.305541992188,0,0,13.2405052185059,2.50274801254272,
235,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6877994537354,1.29819023609161,14.3225145339966,2.04988551139832,15.4796009063721,101.297668457031,215.369400024414,0,0,13.2406377792358,2.5027494430542,
236,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878089904785,1.29819023609161,14.3225269317627,2.04988765716553,15.4765586853027,101.325653076172,215.433212280273,0,0,13.2407646179199,2.50275087356567,
237,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.687816619873,1.29819023609161,14.3225383758545,2.04988956451416,15.4736022949219,101.35319519043,215.496978759766,0,0,13.2408857345581,2.50275206565857,
238,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878223419189,1.29819023609161,14.322548866272,2.04989123344421,15.4707288742065,101.380302429199,215.560699462891,0,0,13.2410020828247,2.50275325775146,
239,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878261566162,1.29819023609161,14.3225584030151,2.04989266395569,15.4679365158081,101.406982421875,215.624389648438,0,0,13.2411127090454,2.5027539730072,
240,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878299713135,1.29819023609161,14.322566986084,2.04989385604858,15.4652223587036,101.433242797852,215.688018798828,0,0,13.2412176132202,2.50275468826294,
241,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878318786621,1.29819023609161,14.3225746154785,2.04989504814148,15.4625844955444,101.459091186523,215.751586914063,0,0,13.2413177490234,2.50275540351868,
242,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878337860107,1.29819023609161,14.322582244873,2.0498960018158,15.4600210189819,101.484527587891,215.815093994141,0,0,13.2414140701294,2.50275588035584,
243,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878356933594,1.29819023609161,14.3225889205933,2.04989695549011,15.4575290679932,101.509567260742,215.878555297852,0,0,13.2415056228638,2.50275635719299,
244,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.687837600708,1.29819023609161,14.3225946426392,2.04989790916443,15.4551067352295,101.534202575684,215.941955566406,0,0,13.2415933609009,2.50275683403015,
245,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878395080566,1.29819023609161,14.3226003646851,2.04989862442017,15.4527521133423,101.558456420898,216.005279541016,0,0,13.2416772842407,2.50275731086731,
246,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878395080566,1.29819023609161,14.3226051330566,2.0498993396759,15.4504632949829,101.582321166992,216.068542480469,0,0,13.2417573928833,2.50275754928589,
247,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878395080566,1.29819023609161,14.3226089477539,2.04990005493164,15.4482383728027,101.605819702148,216.131744384766,0,0,13.2418336868286,2.50275778770447,
248,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878395080566,1.29819023609161,14.3226127624512,2.0499005317688,15.4460754394531,101.628944396973,216.194869995117,0,0,13.241907119751,2.50275802612305,
249,100.6485748,38.61074066,6.073230743,2.265954018,23.52769852,22.6878395080566,1.29819023609161,14.3226165771484,2.04990100860596,15.4439735412598,101.651702880859,216.257919311523,0,0,13.2419767379761,2.50275826454163,
250,100.6508026,38.61106873,6.073306561,2.265964985,23.52797508,22.6878700256348,1.29819142818451,14.3226251602173,2.04990267753601,15.4419298171997,101.674110412598,216.320907592773,0,0,13.2420501708984,2.50275993347168,
251,100.6508026,38.61106873,6.073306561,2.265964985,23.52797508,22.6879215240479,1.29819333553314,14.3226385116577,2.04990553855896,15.4399423599243,101.696159362793,216.383819580078,0,0,13.2421255111694,2.50276279449463,
252,100.6508026,38.61106873,6.073306561,2.265964985,23.52797508,22.6879615783691,1.29819452762604,14.3226509094238,2.04990816116333,15.4380111694336,101.717864990234,216.446670532227,0,0,13.2421979904175,2.502765417099,
253,100.6508026,38.61106873,6.073306561,2.265964985,23.52797508,22.6879920959473,1.29819524288177,14.3226623535156,2.04991054534912,15.4361333847046,101.739227294922,216.509429931641,0,0,13.2422676086426,2.50276756286621,
254,100.6508026,38.61106873,6.073306561,2.265964985,23.52797508,22.6880168914795,1.29819571971893,14.3226728439331,2.04991245269775,15.4343090057373,101.76025390625,216.57209777832,0,0,13.2423343658447,2.50276947021484,
