"Time Step","Softwood Merchantable","Softwood Other","Softwood Foliage","Softwood Fine Roots","Softwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
250,39.36190796,15.54235077,4.732868195,1.904846787,11.33459473,4.61146974563599,1.09128272533417,5.92498540878296,0.98696368932724,5.93074131011963,25.5123081207275,76.1032638549805,5.16540908813477,1.00721263885498,0,0,
251,39.36190796,15.54235077,4.732868195,1.904846787,11.33459473,4.61155796051025,1.09129178524017,5.92525482177734,0.987024366855621,5.93245601654053,25.5233764648438,76.1288223266602,5.1660327911377,1.00724875926971,0,0,
252,39.36430359,15.54296112,4.733025551,1.904867411,11.33527756,4.61163806915283,1.09129977226257,5.9255108833313,0.98708188533783,5.93414449691772,25.5342922210693,76.1543655395508,5.16663599014282,1.00728249549866,0,0,
253,39.36668777,15.54356766,4.733183384,1.904887915,11.33595562,4.61172389984131,1.09130907058716,5.92576599121094,0.987139523029327,5.93580627441406,25.5450592041016,76.1798934936523,5.16722631454468,1.00731706619263,0,0,
254,39.36907959,15.54418755,4.733342648,1.904908299,11.33663845,4.61181449890137,1.09131932258606,5.92602062225342,0.98719733953476,5.9374418258667,25.5556812286377,76.2053985595703,5.16780424118042,1.00735235214233,0,0,
255,39.36907959,15.54418755,4.733342648,1.904908299,11.33663845,4.61189603805542,1.09132790565491,5.92626333236694,0.987252354621887,5.93905162811279,25.5661563873291,76.2308807373047,5.16836357116699,1.00738537311554,0,0,
256,39.37147141,15.54479694,4.733501434,1.904929042,11.33731937,4.61197185516357,1.09133553504944,5.92649555206299,0.987304747104645,5.94063568115234,25.5764904022217,76.2563552856445,5.16890478134155,1.0074166059494,0,0,
257,39.37147141,15.54479694,4.733501434,1.904929042,11.33731937,4.61204242706299,1.09134256839752,5.92671775817871,0.987354755401611,5.94219350814819,25.5866794586182,76.2818069458008,5.16942882537842,1.00744605064392,0,0,
258,39.37385941,15.54540443,4.733657837,1.904949546,11.3380003,4.61210918426514,1.09134924411774,5.92693138122559,0.987402677536011,5.94372653961182,25.5967311859131,76.3072357177734,5.16993618011475,1.00747418403625,0,0,
259,39.37624741,15.54602051,4.733816624,1.904969931,11.33868122,4.61218404769897,1.09135770797729,5.92714786529541,0.987451791763306,5.94523429870605,25.6066436767578,76.332633972168,5.17043447494507,1.00750386714935,0,0,
260,39.37624741,15.54602051,4.733816624,1.904969931,11.33868122,4.61225414276123,1.09136521816254,5.92735576629639,0.987498939037323,5.94671678543091,25.616418838501,76.3580169677734,5.17091751098633,1.00753211975098,0,0,
261,39.37863922,15.54663372,4.733975887,1.904990554,11.3393631,4.61232089996338,1.09137213230133,5.92755651473999,0.987544238567352,5.94817447662354,25.6260604858398,76.3833770751953,5.17138624191284,1.00755929946899,0,0,
262,39.37863922,15.54663372,4.733975887,1.904990554,11.3393631,4.61238431930542,1.09137868881226,5.92775011062622,0.987587869167328,5.94960784912109,25.6355686187744,76.4087066650391,5.17184066772461,1.00758528709412,0,0,
263,39.38103104,15.54724693,4.734134197,1.905011177,11.34004498,4.61244583129883,1.0913850069046,5.92793750762939,0.987630128860474,5.95101642608643,25.6449451446533,76.4340133666992,5.17228174209595,1.00761044025421,0,0,
264,39.38103104,15.54724693,4.734134197,1.905011177,11.34004498,4.6125054359436,1.09139120578766,5.92811965942383,0.987671077251434,5.95240116119385,25.6541938781738,76.4592895507813,5.17270994186401,1.00763487815857,0,0,
265,39.38341904,15.54785728,4.734291553,1.905031681,11.34072495,4.6125636100769,1.09139728546143,5.92829608917236,0.987710893154144,5.95376205444336,25.6633129119873,76.4845428466797,5.17312574386597,1.00765860080719,0,0,
266,39.38341904,15.54785728,4.734291553,1.905031681,11.34072495,4.61262035369873,1.0914032459259,5.92846775054932,0.987749576568604,5.95509958267212,25.6723041534424,76.509765625,5.17353010177612,1.00768160820007,0,0,
267,39.38581085,15.54847717,4.73445034,1.905052185,11.34140778,4.61267614364624,1.09140920639038,5.92863512039185,0.987787425518036,5.95641374588013,25.6811714172363,76.5349578857422,5.17392301559448,1.00770425796509,0,0,
268,39.38581085,15.54847717,4.73445034,1.905052185,11.34140778,4.61273145675659,1.09141516685486,5.92879867553711,0.987824440002441,5.95770454406738,25.6899166107178,76.5601272583008,5.17430591583252,1.00772655010223,0,0,
269,39.38819885,15.54908371,4.73460865,1.905072689,11.34208679,4.61278581619263,1.09142100811005,5.92895889282227,0.987860679626465,5.9589729309082,25.6985397338867,76.5852661132813,5.17467832565308,1.00774848461151,0,0,
270,39.38819885,15.54908371,4.73460865,1.905072689,11.34208679,4.61284017562866,1.09142696857452,5.92911577224731,0.987896203994751,5.96021890640259,25.7070426940918,76.6103744506836,5.17504119873047,1.00777006149292,0,0,
271,39.39058685,15.54969406,4.734766483,1.905093193,11.34276772,4.61289405822754,1.091432929039,5.92926979064941,0.987931132316589,5.96144247055054,25.7154273986816,76.6354598999023,5.1753945350647,1.00779128074646,0,0,
272,39.39058685,15.54969406,4.734766483,1.905093193,11.34276772,4.61294794082642,1.09143877029419,5.92942047119141,0.98796546459198,5.96264457702637,25.7236976623535,76.6605072021484,5.17573928833008,1.00781238079071,0,0,
273,39.39058685,15.54969406,4.734766483,1.905093193,11.34276772,4.61298990249634,1.09144246578217,5.92955780029297,0.987996280193329,5.96382522583008,25.7318515777588,76.6855239868164,5.17606830596924,1.00783038139343,0,0,
274,39.39297867,15.55030727,4.73492527,1.905113697,11.34344864,4.61303424835205,1.09144699573517,5.92969417572021,0.988026976585388,5.96498394012451,25.7398929595947,76.7105026245117,5.17638969421387,1.00784862041473,0,0,
275,39.39297867,15.55030727,4.73492527,1.905113697,11.34344864,4.61308002471924,1.09145200252533,5.92982912063599,0.988057553768158,5.96612215042114,25.7478199005127,76.7354507446289,5.17670345306396,1.0078672170639,0,0,
276,39.39297867,15.55030727,4.73492527,1.905113697,11.34344864,4.6131157875061,1.09145522117615,5.9299521446228,0.988085031509399,5.96723937988281,25.75563621521,76.7603607177734,5.17700338363647,1.00788307189941,0,0,
277,39.39536667,15.55091667,4.73508358,1.905134201,11.34412956,4.61315536499023,1.09145939350128,5.93007516860962,0.98811274766922,5.96833610534668,25.7633419036865,76.7852325439453,5.17729663848877,1.00789940357208,0,0,
278,39.39536667,15.55091667,4.73508358,1.905134201,11.34412956,4.61319828033447,1.09146416187286,5.93019819259644,0.988140642642975,5.96941184997559,25.770938873291,76.8100662231445,5.17758417129517,1.00791621208191,0,0,
279,39.39536667,15.55091667,4.73508358,1.905134201,11.34412956,4.61323165893555,1.09146726131439,5.93030977249146,0.988165676593781,5.97046804428101,25.7784309387207,76.8348770141602,5.17785835266113,1.00793063640594,0,0,
280,39.3977623,15.55153656,4.73524189,1.905154824,11.34481239,4.61326932907104,1.09147131443024,5.93042278289795,0.988191246986389,5.97150421142578,25.785816192627,76.8596496582031,5.17812824249268,1.00794589519501,0,0,
281,39.3977623,15.55153656,4.73524189,1.905154824,11.34481239,4.61331033706665,1.09147596359253,5.93053722381592,0.988217234611511,5.97252130508423,25.793098449707,76.8843841552734,5.17839288711548,1.00796186923981,0,0,
282,39.3977623,15.55153656,4.73524189,1.905154824,11.34481239,4.61334228515625,1.09147906303406,5.93064117431641,0.988240540027618,5.97351932525635,25.8002758026123,76.9090805053711,5.17864561080933,1.00797545909882,0,0,
283,39.40014648,15.55214405,4.735399723,1.905175328,11.34549236,4.61337900161743,1.0914831161499,5.93074655532837,0.988264501094818,5.97449827194214,25.8073539733887,76.9337387084961,5.17889404296875,1.00799000263214,0,0,
284,39.40014648,15.55214405,4.735399723,1.905175328,11.34549236,4.61341905593872,1.09148776531219,5.93085384368896,0.988288938999176,5.97545909881592,25.8143329620361,76.9583587646484,5.17913818359375,1.0080052614212,0,0,
285,39.40014648,15.55214405,4.735399723,1.905175328,11.34549236,4.613450050354,1.09149086475372,5.93095111846924,0.988310873508453,5.97640132904053,25.8212127685547,76.9829330444336,5.17937135696411,1.00801825523376,0,0,
286,39.40014648,15.55214405,4.735399723,1.905175328,11.34549236,4.61347436904907,1.09149277210236,5.93103981018066,0.988330543041229,5.97732591629028,25.8279972076416,77.0074768066406,5.17959403991699,1.00802934169769,0,0,
287,39.4025383,15.55275917,4.735558987,1.905195832,11.34617424,4.6135048866272,1.09149622917175,5.9311318397522,0.988351285457611,5.97823238372803,25.8346843719482,77.0319747924805,5.17981338500977,1.00804173946381,0,0,
288,39.4025383,15.55275917,4.735558987,1.905195832,11.34617424,4.61354064941406,1.09150052070618,5.93122673034668,0.988373041152954,5.97912120819092,25.8412780761719,77.0564346313477,5.18003034591675,1.00805521011353,0,0,
289,39.4025383,15.55275917,4.735558987,1.905195832,11.34617424,4.61356830596924,1.09150326251984,5.93131303787231,0.988392472267151,5.97999334335327,25.8477764129639,77.0808563232422,5.18023729324341,1.00806677341461,0,0,
290,39.4025383,15.55275917,4.735558987,1.905195832,11.34617424,4.61358976364136,1.09150493144989,5.93139171600342,0.98840993642807,5.98084831237793,25.8541831970215,77.1052322387695,5.18043518066406,1.00807666778564,0,0,
291,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.61361837387085,1.09150815010071,5.93147420883179,0.98842865228653,5.98168659210205,25.8605003356934,77.1295700073242,5.18063116073608,1.00808799266815,0,0,
292,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.61365270614624,1.09151232242584,5.93156051635742,0.98844850063324,5.98250818252563,25.8667278289795,77.1538619995117,5.18082571029663,1.00810062885284,0,0,
293,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.6136794090271,1.09151494503021,5.93163871765137,0.988466262817383,5.983314037323,25.8728675842285,77.1781158447266,5.18101119995117,1.0081113576889,0,0,
294,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.6136999130249,1.09151673316956,5.9317102432251,0.988482177257538,5.98410415649414,25.8789176940918,77.2023239135742,5.18118810653687,1.0081205368042,0,0,
295,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.61371564865112,1.09151780605316,5.93177556991577,0.988496541976929,5.98487854003906,25.8848819732666,77.2264938354492,5.18135690689087,1.00812828540802,0,0,
296,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.61373996734619,1.09152066707611,5.93184614181519,0.988512456417084,5.98563718795776,25.8907604217529,77.2506103515625,5.18152570724487,1.00813794136047,0,0,
297,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.61377048492432,1.09152460098267,5.93192148208618,0.988529801368713,5.9863805770874,25.896556854248,77.2746887207031,5.18169403076172,1.0081490278244,0,0,
298,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.61379432678223,1.09152710437775,5.9319896697998,0.988545298576355,5.98710966110229,25.902271270752,77.2987213134766,5.18185424804688,1.00815844535828,0,0,
299,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.6138129234314,1.09152865409851,5.93205165863037,0.988559186458588,5.98782396316528,25.907901763916,77.3227081298828,5.18200778961182,1.00816655158997,0,0,
300,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.61382722854614,1.09152972698212,5.9321084022522,0.98857170343399,5.98852396011353,25.9134521484375,77.3466491699219,5.18215417861938,1.00817334651947,0,0,
301,0.003726668889,0,0.1131712794,0.0110266069,0.01492473762,8.01716423034668,1.31196892261505,25.2679882049561,5.97646760940552,12.0214252471924,26.4747924804688,77.4917907714844,1.10300070446101E-05,0,0,0,
302,0.01893738285,0.09524077177,0.2452582419,0.03372248635,0.04607239738,6.25914669036865,0.845915138721466,22.6680107116699,5.3614182472229,11.6988477706909,26.884391784668,77.5827941894531,7.76137167122215E-05,0.000451689440524206,0,0,
303,0.04899314046,0.2724142671,0.3704535067,0.06443423778,0.08915888518,4.91409015655518,0.55254054069519,20.3397617340088,4.81002569198608,11.3849287033081,27.1713886260986,77.6366958618164,0.000275179394520819,0.00212923623621464,0,0,
304,0.09612303972,0.50892061,0.4937880039,0.101418823,0.1425218135,3.8913459777832,0.371367037296295,18.2573719024658,4.31583595275879,11.079439163208,27.3592548370361,77.6647796630859,0.000692307366989553,0.00552322622388601,0,0,
305,0.1620404124,0.7936131954,0.6145864725,0.1434276849,0.2051656097,3.1203236579895,0.263304799795151,16.3972187042236,3.87304735183716,10.7821598052979,27.4669647216797,77.674560546875,0.00142526137642562,0.0108924116939306,0,0,
306,0.2481254786,1.117779732,0.7324832678,0.1894523948,0.2763898373,2.54580330848694,0.203055068850517,14.7378559112549,3.47644758224487,10.492880821228,27.5099124908447,77.671142578125,0.00257513090036809,0.0183634981513023,0,0,
307,0.3555077612,1.474166751,0.8472702503,0.2386344224,0.3556473255,2.12458968162537,0.17420282959938,13.2598400115967,3.12135553359985,10.2113990783691,27.5006275177002,77.6580429077148,0.00424588611349463,0.027968930080533,0,0,
308,0.4851101041,1.856508493,0.9588314295,0.29022488,0.4424750507,1.82288324832916,0.166056573390961,11.9455432891846,2.80356788635254,9.93752288818359,27.449348449707,77.6377182006836,0.00654289312660694,0.0396722927689552,0,0,
309,0.6376744509,2.259269953,1.067108989,0.3435634077,0.5364564657,1.61422181129456,0.171615451574326,10.7789888381958,2.51930999755859,9.67106819152832,27.3644618988037,77.611946105957,0.00957170594483614,0.0533865243196487,0,0,
310,0.8137777448,2.677492857,1.17208457,0.3980664015,0.6371984482,1.47787404060364,0.186262190341949,9.74569034576416,2.26519179344177,9.41185665130615,27.2528686523438,77.5820388793945,0.0134370345622301,0.0689875409007072,0,0,
311,1.01384294,3.106699228,1.273766994,0.4532188177,0.74431777,1.39758551120758,0.20692303776741,8.83251190185547,2.03816938400269,9.15972137451172,27.1202621459961,77.5489730834961,0.0182418376207352,0.0863246768712997,0,0,
312,1.238145828,3.542827845,1.372184873,0.5085687041,0.857432425,1.3606014251709,0.231527537107468,8.02753925323486,1.83550846576691,8.91450119018555,26.9713497161865,77.5135040283203,0.0240865088999271,0.105228796601295,0,0,
313,1.486821055,3.982188702,1.467381239,0.5637219548,0.9761568904,1.35690498352051,0.258661031723022,7.31996059417725,1.65475285053253,8.67604351043701,26.810037612915,77.4762420654297,0.0310681387782097,0.125518754124641,0,0,
314,1.759865761,4.421433449,1.559409142,0.6183383465,1.100098968,1.37862277030945,0.28734090924263,6.6999626159668,1.49369585514069,8.44420146942139,26.6395645141602,77.4376602172852,0.0392798408865929,0.147006541490555,0,0,
315,2.057144403,4.857530594,1.648330092,0.6721275449,1.228859901,1.41956222057343,0.316872268915176,6.15863752365112,1.35035443305969,8.21883678436279,26.4626293182373,77.3981475830078,0.048810139298439,0.169501408934593,0,0,
316,2.378391027,5.287749767,1.73421061,0.724844873,1.362033129,1.47484993934631,0.346754491329193,5.68789529800415,1.22294580936432,7.99981641769409,26.2814769744873,77.358024597168,0.0597423687577248,0.19281317293644,0,0,
317,2.723214626,5.709644318,1.817121983,0.7762878537,1.499207973,1.54064953327179,0.37662062048912,5.28038930892944,1.10986745357513,7.78701305389404,26.0979709625244,77.3175582885742,0.0721541866660118,0.216754943132401,0,0,
318,3.091101885,6.121042252,1.897137761,0.8262920976,1.639968395,1.61394119262695,0.40619757771492,4.92944622039795,1.00967800617218,7.58030652999878,25.9136619567871,77.276969909668,0.0861170738935471,0.24114528298378,0,0,
319,3.481421947,6.520032883,1.974333882,0.8747278452,1.783897042,1.69234943389893,0.435280114412308,4.62900447845459,0.921080708503723,7.37958145141602,25.729829788208,77.2364349365234,0.101695917546749,0.265809893608093,0,0,
320,3.89343071,6.904958725,2.048787355,0.9214961529,1.93057704,1.77400815486908,0.463713020086288,4.37355947494507,0.842908620834351,7.18472814559937,25.547534942627,77.1961135864258,0.118948593735695,0.29058313369751,0,0,
321,4.326277256,7.274404049,2.120575666,0.9665256739,2.079593658,1.85745406150818,0.491379350423813,4.15811347961426,0.774111211299896,6.99564075469971,25.3676471710205,77.156120300293,0.137925684452057,0.315308958292007,0,0,
322,4.779007912,7.627187729,2.189776659,1.009769201,2.230536699,1.94154393672943,0.518191874027252,3.97813081741333,0.713742434978485,6.8122181892395,25.1908721923828,77.1165618896484,0.158670127391815,0.33984187245369,0,0,
323,5.250574589,7.962349415,2.256467342,1.051200628,2.383004189,2.02538895606995,0.544087171554565,3.82949709892273,0.660949945449829,6.63436317443848,25.0177783966064,77.0775146484375,0.181217014789581,0.364047527313232,0,0,
324,5.739840508,8.27914238,2.320724726,1.090812087,2.536602497,2.10830307006836,0.569020986557007,3.70848298072815,0.614965558052063,6.46198272705078,24.8488159179688,77.0390472412109,0.205593392252922,0.387803107500076,0,0,
325,6.245586395,8.577023506,2.382624388,1.128611565,2.690950871,2.18976140022278,0.592965066432953,3.61171126365662,0.575096845626831,6.29498720169067,24.6843357086182,77.0012054443359,0.23181813955307,0.410997688770294,0,0,
326,6.766520977,8.855638504,2.44224143,1.164619207,2.845677614,2.26936841011047,0.615904092788696,3.53612685203552,0.540719211101532,6.1332893371582,24.5246028900146,76.9640274047852,0.259901821613312,0.433532267808914,0,0,
327,7.301287651,9.114814758,2.499649286,1.198867321,3.00042963,2.34683227539063,0.637833654880524,3.47897005081177,0.511269092559814,5.97680521011353,24.3698062896729,76.9275512695313,0.28984671831131,0.455319881439209,0,0,
328,7.848473549,9.354548454,2.554920197,1.231396437,3.154866934,2.42194294929504,0.658758461475372,3.43775248527527,0.486237853765488,5.82545232772827,24.2200756072998,76.8917846679688,0.321646749973297,0.476285368204117,0,0,
329,8.406617165,9.574989319,2.608124733,1.262253881,3.308666706,2.49455666542053,0.678690493106842,3.41023373603821,0.46516627073288,5.67915105819702,24.0754852294922,76.8567504882813,0.355287671089172,0.496365427970886,0,0,
330,9.275975227,9.382566452,2.581953526,1.285546303,3.429843903,2.55932998657227,0.697036743164063,3.38895988464355,0.447497487068176,5.53782320022583,23.9356708526611,76.8223724365234,0.391640245914459,0.51364004611969,0,0,
331,9.80606842,9.356178284,2.608377934,1.303986073,3.529092789,2.61489963531494,0.713090002536774,3.3694703578949,0.43263652920723,5.40142011642456,23.8001098632813,76.7885208129883,0.430499404668808,0.52734911441803,0,0,
332,10.33645821,9.34936142,2.637731075,1.322720289,3.633107901,2.6659836769104,0.727204382419586,3.35368204116821,0.420217275619507,5.26988697052002,23.6685791015625,76.7550888061523,0.470749169588089,0.538894593715668,0,0,
333,10.86990643,9.359340668,2.669629097,1.341687083,3.741863251,2.71396517753601,0.740129709243774,3.34155178070068,0.410031020641327,5.14313650131226,23.5409374237061,76.7220230102539,0.512336909770966,0.548765659332275,0,0,
334,11.40648079,9.38397789,2.703662157,1.360759854,3.854935169,2.75985026359558,0.752327263355255,3.33301663398743,0.401888430118561,5.02108240127563,23.4170970916748,76.689323425293,0.555220663547516,0.557356476783752,0,0,
335,11.94098759,9.421071053,2.739141226,1.379650593,3.970816135,2.80430459976196,0.764050304889679,3.32798838615417,0.395611107349396,4.90363931655884,23.2970066070557,76.6569900512695,0.59934538602829,0.564982950687408,0,0,
336,12.47353745,9.468823433,2.77575779,1.398283005,4.089139462,2.84774231910706,0.775423884391785,3.32635402679443,0.391030520200729,4.79072141647339,23.1806373596191,76.6250534057617,0.644643247127533,0.571895778179169,0,0,
337,13.00683784,9.526058197,2.813455582,1.4166888,4.210201263,2.89045882225037,0.786523461341858,3.32799458503723,0.38799524307251,4.68224430084229,23.0679759979248,76.5935287475586,0.691057920455933,0.578294932842255,0,0,
338,13.53575706,9.590966225,2.851664782,1.434644222,4.332558155,2.93262314796448,0.797377705574036,3.33277535438538,0.386364251375198,4.57812356948853,22.9590167999268,76.5624542236328,0.738528430461884,0.584336996078491,0,0,
339,14.06299305,9.662774086,2.890407324,1.4522084,4.456582069,2.97431421279907,0.807988226413727,3.34055066108704,0.386006265878677,4.47827529907227,22.8537559509277,76.5318374633789,0.786989390850067,0.590143322944641,0,0,
340,14.58862305,9.740602493,2.929552317,1.469358563,4.582090378,3.01559138298035,0.818359673023224,3.3511791229248,0.386804342269897,4.3826150894165,22.7521896362305,76.501708984375,0.836386322975159,0.595809698104858,0,0,
341,15.11013985,9.823284149,2.968797445,1.485997915,4.708295822,3.05646109580994,0.828482806682587,3.36451029777527,0.388649225234985,4.29105997085571,22.6543159484863,76.4720916748047,0.88666033744812,0.601408123970032,0,0,
342,15.62505531,9.909671783,3.007854939,1.502043724,4.834409237,3.0968713760376,0.838333129882813,3.38037753105164,0.391435861587524,4.20352745056152,22.5601177215576,76.442985534668,0.93774026632309,0.606989145278931,0,0,
343,16.1385994,10.00003719,3.047042131,1.517658234,4.96156311,3.13679337501526,0.847903311252594,3.39862632751465,0.395071566104889,4.11993455886841,22.4695816040039,76.4144058227539,0.989566266536713,0.612591743469238,0,0,
344,16.64570808,10.09296799,3.085907936,1.532689929,5.088368416,3.17619824409485,0.857189655303955,3.41910409927368,0.399472028017044,4.040198802948,22.3826866149902,76.3863677978516,1.04208159446716,0.618243873119354,0,0,
345,17.1464653,10.18798637,3.124403954,1.547152638,5.214713573,3.21501731872559,0.866175532341003,3.44164490699768,0.404554843902588,3.96423768997192,22.2994060516357,76.3588714599609,1.09521734714508,0.623960256576538,0,0,
346,17.64350128,10.28517818,3.16268754,1.561133265,5.341149807,3.2532160282135,0.87486070394516,3.46609783172607,0.410248130559921,3.89196968078613,22.219705581665,76.331916809082,1.14891588687897,0.629751682281494,0,0,
347,18.13178825,10.38319492,3.200335741,1.574505329,5.466295719,3.29074740409851,0.88324099779129,3.49230766296387,0.416483640670776,3.82331299781799,22.1435489654541,76.3055114746094,1.20311498641968,0.63562148809433,0,0,
348,18.6164875,10.48274517,3.237716436,1.587426186,5.591376305,3.32757544517517,0.891316890716553,3.52012634277344,0.423199474811554,3.75818634033203,22.070894241333,76.2796478271484,1.25775563716888,0.641569316387177,0,0,
349,19.09511375,10.58306313,3.274617434,1.599844098,5.715677261,3.36369347572327,0.89909952878952,3.54942226409912,0.43034240603447,3.69650888442993,22.0016975402832,76.2543258666992,1.31278932094574,0.647594690322876,0,0,
350,19.56520081,10.68336678,3.310826778,1.611714005,5.838471889,3.39906096458435,0.906586110591888,3.58005023002625,0.437858194112778,3.63820052146912,21.9359073638916,76.2295455932617,1.36815524101257,0.653689801692963,0,0,
351,20.02934647,10.78398991,3.346533537,1.623121619,5.960369587,3.43364930152893,0.913779020309448,3.61187291145325,0.445697665214539,3.58318090438843,21.8734722137451,76.2053070068359,1.42379534244537,0.659846007823944,0,0,
352,20.48508644,10.88418961,3.381535769,1.634025693,6.080655098,3.46744132041931,0.920684397220612,3.64475989341736,0.453816205263138,3.53137040138245,21.8143329620361,76.1816024780273,1.47965502738953,0.666053771972656,0,0,
353,20.93499565,10.98437309,3.416023254,1.644506812,6.199950218,3.50042772293091,0.927310168743134,3.67858839035034,0.462173461914063,3.48268961906433,21.7584323883057,76.1584320068359,1.53568208217621,0.672303438186646,0,0,
354,21.37911606,11.08439636,3.449992418,1.654582381,6.318215847,3.53262424468994,0.933671414852142,3.71325397491455,0.470735818147659,3.43705987930298,21.7057094573975,76.1357803344727,1.59183478355408,0.678588092327118,0,0,
355,21.81249237,11.18300629,3.483062267,1.664160013,6.434081078,3.56401133537292,0.93977028131485,3.74863743782043,0.479466736316681,3.39440298080444,21.656099319458,76.1136627197266,1.64805853366852,0.684895157814026,0,0,
356,22.24018478,11.28121567,3.515616894,1.673371196,6.548847198,3.59457945823669,0.945612013339996,3.78462624549866,0.488333165645599,3.35464191436768,21.6095390319824,76.0920562744141,1.70430159568787,0.691212773323059,0,0,
357,22.65973663,11.37836742,3.547467232,1.68217957,6.661817551,3.62434363365173,0.951209902763367,3.82112646102905,0.497308164834976,3.31769919395447,21.5659618377686,76.0709686279297,1.76052188873291,0.697532415390015,0,0,
358,23.0736866,11.47494602,3.578808069,1.690654397,6.773638248,3.65332078933716,0.956575691699982,3.85805058479309,0.506367325782776,3.28349852561951,21.5253009796143,76.0503845214844,1.81667995452881,0.703846096992493,0,0,
359,23.47709465,11.5697155,3.609264374,1.698711872,6.882936954,3.68151021003723,0.961715340614319,3.89530611038208,0.515485525131226,3.2519645690918,21.4874897003174,76.0302963256836,1.8727308511734,0.710143387317657,0,0,
360,23.87498283,11.66377449,3.639220238,1.706468463,6.991043091,3.70891809463501,0.966636419296265,3.93280649185181,0.524640083312988,3.22302222251892,21.4524593353271,76.0107192993164,1.92863178253174,0.7164146900177,0,0,
361,24.26490021,11.7564764,3.668491602,1.713890433,7.097259998,3.7355694770813,0.971351861953735,3.97048282623291,0.53381335735321,3.19659733772278,21.4201412200928,75.9916305541992,1.98434948921204,0.722654104232788,0,0,
362,24.64688683,11.84776402,3.697084188,1.720993638,7.201571941,3.76147198677063,0.975868284702301,4.00825977325439,0.542986512184143,3.17261648178101,21.3904685974121,75.9730377197266,2.03984546661377,0.728853106498718,0,0,
363,25.02097511,11.93759727,3.725005388,1.727792501,7.303961754,3.78663635253906,0.980193197727203,4.04606771469116,0.552142262458801,3.15100717544556,21.3633708953857,75.9549255371094,2.0950825214386,0.73500394821167,0,0,
364,25.38720512,12.02593136,3.752261639,1.734301209,7.404417515,3.81107473373413,0.984334051609039,4.0838418006897,0.561265170574188,3.13169813156128,21.3387813568115,75.9372940063477,2.15002584457397,0.741099655628204,0,0,
365,25.74807358,12.11331844,3.77904129,1.740575314,7.503601551,3.83481669425964,0.988303065299988,4.12153339385986,0.570344269275665,3.1146183013916,21.3166313171387,75.9201431274414,2.2046492099762,0.747136771678925,0,0,
366,26.09867668,12.19853306,3.804986,1.746541739,7.60014534,3.85787272453308,0.992106080055237,4.15908622741699,0.579366445541382,3.09969782829285,21.296854019165,75.9034729003906,2.25892114639282,0.753109097480774,0,0,
367,26.44397545,12.28275108,3.830466509,1.752296448,7.695400238,3.88025569915771,0.995749354362488,4.19644832611084,0.588320016860962,3.08686757087708,21.2793846130371,75.8872680664063,2.31281137466431,0.759011030197144,0,0,
368,26.7790699,12.36473179,3.855125904,1.757768393,7.787993431,3.9019787311554,0.999239265918732,4.23357248306274,0.597194254398346,3.07605981826782,21.2641525268555,75.8715286254883,2.366290807724,0.764837563037872,0,0,
369,27.10891342,12.44566536,3.879331589,1.763048768,7.879279613,3.92305541038513,1.00258219242096,4.27041387557983,0.605979561805725,3.06720757484436,21.2510948181152,75.8562393188477,2.41933250427246,0.770584106445313,0,0,
370,27.43106842,12.52492046,3.902909994,1.768106699,7.968568802,3.943514585495,1.00578820705414,4.3069429397583,0.61467033624649,3.0602445602417,21.2401447296143,75.8414154052734,2.47191762924194,0.776249408721924,0,0,
371,27.74555588,12.60248852,3.925866365,1.772952318,8.055855751,3.96336674690247,1.00886189937592,4.34312152862549,0.623258292675018,3.0551061630249,21.2312393188477,75.8270492553711,2.5240216255188,0.781829535961151,0,0,
372,28.05485916,12.67894554,3.948385477,1.777631044,8.141815186,3.98263835906982,1.01181161403656,4.37892532348633,0.63173907995224,3.05172801017761,21.2243156433105,75.8131256103516,2.57562780380249,0.787323534488678,0,0,
373,28.35653877,12.753685,3.970293522,1.782113314,8.225761414,4.00135231018066,1.01464462280273,4.41433238983154,0.6401087641716,3.05004787445068,21.2193126678467,75.7996520996094,2.62672066688538,0.792730689048767,0,0,
374,28.6506176,12.82668304,3.991595507,1.786407113,8.307687759,4.01951313018799,1.01736307144165,4.44931030273438,0.648360669612885,3.05000376701355,21.2161674499512,75.78662109375,2.6772780418396,0.798047304153442,0,0,
375,28.93711472,12.89792824,4.012297153,1.79052031,8.387589455,4.03712797164917,1.01997029781342,4.48383092880249,0.656488835811615,3.0515353679657,21.2148208618164,75.7740325927734,2.72727942466736,0.803270041942596,0,0,
