"Time Step","Softwood Merchantable","Softwood Other","Softwood Foliage","Softwood Fine Roots","Softwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag",
265,103.27388,48.6430397,14.22868252,2.809421301,34.07490158,10.5934209823608,1.6089254617691,18.4036693572998,2.96155738830566,15.0380840301514,64.4863739013672,159.043182373047,13.44508934021,3.15083932876587,
266,103.3027649,48.64769745,14.23030567,2.809871674,34.08226013,10.5948896408081,1.60919535160065,18.406322479248,2.96234178543091,15.0532560348511,64.5315322875977,159.11799621582,13.4516448974609,3.1511857509613,
267,103.331665,48.6523819,14.23192596,2.810322523,34.08962631,10.5963335037231,1.60946106910706,18.4089241027832,2.96311140060425,15.0682258605957,64.5762100219727,159.192886352539,13.4580764770508,3.1515257358551,
268,103.3584976,48.65671158,14.23343182,2.810740709,34.09645844,10.5977468490601,1.60972082614899,18.4114742279053,2.96386551856995,15.0829944610596,64.6204147338867,159.267837524414,13.4643831253052,3.15185880661011,
269,103.3873901,48.66137695,14.23504925,2.81119132,34.10381699,10.5991353988647,1.60997664928436,18.4139766693115,2.96460556983948,15.097562789917,64.6641387939453,159.342834472656,13.47057056427,3.15218567848206,
270,103.4121475,48.66538239,14.2364397,2.81157732,34.11012268,10.6004943847656,1.61022663116455,18.4164295196533,2.9653308391571,15.1119327545166,64.7073974609375,159.417892456055,13.4766387939453,3.15250563621521,
271,103.4389801,48.66969681,14.23794365,2.811995745,34.1169548,10.6018199920654,1.61046969890594,18.4188289642334,2.96604037284851,15.126106262207,64.7501907348633,159.492980957031,13.4825868606567,3.15281844139099,
272,103.4658051,48.67403793,14.23944664,2.812414169,34.12378693,10.6031293869019,1.61071145534515,18.4211883544922,2.96673798561096,15.1400852203369,64.7925262451172,159.568130493164,13.4884252548218,3.15312647819519,
273,103.4905624,48.67804337,14.24083328,2.812800646,34.13009644,10.6044158935547,1.61094927787781,18.4235019683838,2.96742296218872,15.1538696289063,64.8343887329102,159.643325805664,13.4941549301147,3.15342903137207,
274,103.5153275,48.68203735,14.24222374,2.813186646,34.13640213,10.6056747436523,1.61118102073669,18.4257698059082,2.96809387207031,15.1674633026123,64.8758010864258,159.718536376953,13.4997730255127,3.15372538566589,
275,103.5380325,48.68569946,14.24349499,2.813540936,34.1421814,10.6069002151489,1.61140584945679,18.4279861450195,2.96875,15.1808671951294,64.9167556762695,159.79377746582,13.5052795410156,3.15401458740234,
276,103.5627899,48.68970108,14.24488258,2.813927412,34.14849091,10.6081008911133,1.61162602901459,18.4301586151123,2.96939253807068,15.1940832138062,64.9572601318359,159.869064331055,13.5106782913208,3.15429782867432,
277,103.5854874,48.69335175,14.24615383,2.814281464,34.15426636,10.609281539917,1.61184334754944,18.4322891235352,2.97002339363098,15.2071123123169,64.9973220825195,159.944381713867,13.5159740447998,3.15457606315613,
278,103.6081924,48.69702911,14.24742603,2.814635992,34.16004944,10.6104364395142,1.61205565929413,18.4343776702881,2.97064089775085,15.2199573516846,65.0369491577148,160.019714355469,13.5211658477783,3.15484809875488,
279,103.6308823,48.70067978,14.24869537,2.814990282,34.1658287,10.6115703582764,1.61226463317871,18.4364261627197,2.97124695777893,15.2326183319092,65.0761413574219,160.095062255859,13.5262594223022,3.15511512756348,
280,103.6535797,48.7043457,14.24997044,2.81534481,34.17160797,10.6126890182495,1.61247146129608,18.4384384155273,2.97184228897095,15.245099067688,65.1148910522461,160.170440673828,13.5312585830688,3.15537786483765,
281,103.6742172,48.70768356,14.25112438,2.815667152,34.17686462,10.6137847900391,1.61267364025116,18.4404106140137,2.97242569923401,15.2574005126953,65.1532135009766,160.245819091797,13.5361604690552,3.15563535690308,
282,103.6948471,48.71099854,14.25227833,2.815989256,34.18211365,10.6148509979248,1.6128693819046,18.4423389434814,2.97299647331238,15.2695236206055,65.1911163330078,160.321212768555,13.5409641265869,3.15588688850403,
283,103.7154846,48.71432114,14.25343609,2.816311598,34.1873703,10.615894317627,1.61306118965149,18.4442272186279,2.97355532646179,15.2814712524414,65.2285919189453,160.396621704102,13.5456743240356,3.15613293647766,
284,103.7361145,48.71766663,14.25459194,2.81663394,34.19262314,10.6169214248657,1.61325037479401,18.446081161499,2.97410368919373,15.2932453155518,65.2656478881836,160.472015380859,13.5502939224243,3.15637469291687,
285,103.756752,48.72098923,14.25574875,2.816956282,34.19787979,10.6179351806641,1.61343801021576,18.4479007720947,2.97464299201965,15.3048467636108,65.3022842407227,160.547424316406,13.5548276901245,3.15661287307739,
286,103.775322,48.72398376,14.2567873,2.817246675,34.20261002,10.6189270019531,1.61362135410309,18.449686050415,2.97517132759094,15.3162794113159,65.3385162353516,160.622817993164,13.5592727661133,3.15684580802917,
287,103.7938843,48.7269783,14.2578249,2.817536354,34.20733261,10.619891166687,1.61379849910736,18.4514312744141,2.97568798065186,15.327543258667,65.3743362426758,160.698211669922,13.5636281967163,3.15707325935364,
288,103.8124542,48.72994614,14.25886536,2.817826271,34.21205521,10.6208343505859,1.61397159099579,18.4531383514404,2.97619342803955,15.3386402130127,65.4097518920898,160.773590087891,13.5678977966309,3.15729546546936,
289,103.8310242,48.73294067,14.259902,2.818116665,34.21678543,10.6217613220215,1.61414217948914,18.45481300354,2.97668957710266,15.3495721817017,65.4447631835938,160.848968505859,13.5720853805542,3.15751338005066,
290,103.8495865,48.73596573,14.26094246,2.818407059,34.22151947,10.6226749420166,1.61431133747101,18.4564571380615,2.97717690467834,15.3603420257568,65.4793853759766,160.924331665039,13.5761947631836,3.15772819519043,
291,103.8681641,48.73894882,14.26198387,2.818697453,34.22624207,10.6235790252686,1.61447954177856,18.4580745697021,2.9776566028595,15.3709506988525,65.5136108398438,160.999664306641,13.580228805542,3.15793991088867,
292,103.8846664,48.74159622,14.26290798,2.818954945,34.23044205,10.6244649887085,1.61464369297028,18.459659576416,2.97812700271606,15.3814001083374,65.5474395751953,161.074996948242,13.5841856002808,3.15814733505249,
293,103.9011688,48.74425888,14.26382828,2.819213152,34.23464203,10.6253252029419,1.6148020029068,18.4612102508545,2.97858643531799,15.3916921615601,65.5808944702148,161.150299072266,13.588062286377,3.15834975242615,
294,103.9176788,48.74693298,14.2647543,2.819471359,34.23884583,10.626166343689,1.61495649814606,18.4627285003662,2.97903633117676,15.4018287658691,65.6139678955078,161.225570678711,13.5918617248535,3.15854787826538,
295,103.9341812,48.74957275,14.26567745,2.81972909,34.24304581,10.626992225647,1.61510860919952,18.4642181396484,2.97947764396667,15.411810874939,65.6466598510742,161.300811767578,13.5955877304077,3.15874218940735,
296,103.9506912,48.75223923,14.26660061,2.819987059,34.24724579,10.6278057098389,1.61525928974152,18.4656810760498,2.97991132736206,15.4216413497925,65.6789703369141,161.376037597656,13.5992441177368,3.15893292427063,
297,103.965126,48.75457001,14.26740837,2.820213079,34.25092316,10.6286001205444,1.61540555953979,18.467113494873,2.98033547401428,15.4313220977783,65.7109146118164,161.451232910156,13.6028280258179,3.15911960601807,
298,103.981636,48.75722122,14.26833153,2.820471287,34.25512314,10.6293792724609,1.61554908752441,18.4685173034668,2.98075127601624,15.4408550262451,65.7424850463867,161.526382446289,13.6063423156738,3.15930271148682,
299,103.9960785,48.75954819,14.26913929,2.820697308,34.25880051,10.6301460266113,1.61569082736969,18.4698963165283,2.98115968704224,15.4502410888672,65.7736892700195,161.601486206055,13.6097898483276,3.15948247909546,
300,104.0105133,48.76186752,14.2699461,2.820922852,34.26247406,10.6308927536011,1.61582815647125,18.4712429046631,2.98155903816223,15.4594831466675,65.8045349121094,161.676559448242,13.6131677627563,3.15965795516968,
301,0.0008330228156,0,0.247432977,0.0233499445,0.03176510707,20.4721660614014,1.94304573535919,78.5128860473633,18.0421733856201,31.3291149139404,67.5152587890625,162.085601806641,2.46553895522084E-06,0,
302,0.005876765586,0,0.7572681904,0.07096095383,0.09845723212,15.9857225418091,1.25569427013397,70.4299697875977,16.1851768493652,30.4884433746338,68.8065643310547,162.399841308594,2.22139151446754E-05,0,
303,0.01842550747,0.07703413814,1.37310195,0.1344414651,0.1915791929,12.5773620605469,0.826337397098541,63.1810073852539,14.5200901031494,29.6703300476074,69.7572555541992,162.645690917969,9.31432077777572E-05,0.000365342566510662,
304,0.04144429788,0.5185225606,1.771829844,0.2094478607,0.3082110286,10.0040559768677,0.565238118171692,56.6863288879395,13.0273771286011,28.874174118042,70.4307174682617,162.841018676758,0.000266152579570189,0.00313637219369411,
305,0.07770317793,1.10427165,2.149261236,0.2927348614,0.4467995763,8.06850147247314,0.414071559906006,50.8755416870117,11.6894950866699,28.0993843078613,70.8777389526367,162.998046875,0.000606825749855489,0.0103736966848373,
306,0.1298255622,1.813226342,2.507331133,0.3816499114,0.6063351631,6.62810754776001,0.334829956293106,45.6824264526367,10.4906959533691,27.3453960418701,71.1396408081055,163.125305175781,0.00119375938083977,0.0226922482252121,
307,0.2003100663,2.627779484,2.847552538,0.4739625752,0.7860300541,5.57161426544189,0.302638679742813,41.0471115112305,9.41684341430664,26.6116580963135,71.2501373291016,163.228897094727,0.00211717421188951,0.0404336079955101,
308,0.2915399969,3.532556534,3.171178341,0.5677890778,0.9851619005,4.81217479705811,0.301123708486557,36.9154624938965,8.45525169372559,25.8976402282715,71.2368774414063,163.313232421875,0.0034776811953634,0.0637329667806625,
309,0.4057857692,4.513767719,3.479285717,0.6615509391,1.202991247,4.28197813034058,0.319429218769073,33.2385330200195,7.59453296661377,25.2028217315674,71.1225891113281,163.381576538086,0.00538513902574778,0.0925674065947533,
310,0.5452029109,5.558831692,3.772823095,0.7539455295,1.438716888,3.92806601524353,0.350297719240189,29.9720573425293,6.82446622848511,24.5267066955566,70.9260330200195,163.436477661133,0.00795756373554468,0.126792311668396,
311,0.7118270993,6.656144619,4.052639961,0.8439208269,1.691455245,3.7090790271759,0.388833314180374,27.0759792327881,6.13587474822998,23.8688163757324,70.6627578735352,163.479843139648,0.0113200675696135,0.166169494390488,
312,0.907567203,7.794932365,4.319506645,0.9306514263,1.960233927,3.59272408485413,0.431703418493271,24.5140342712402,5.52051830291748,23.2286834716797,70.3456954956055,163.513259887695,0.0156038068234921,0.210389524698257,
313,1.134196281,8.965150833,4.574127197,1.013515353,2.243996143,3.5538022518158,0.476622343063354,22.2533740997314,4.97099590301514,22.6058616638184,69.9856185913086,163.537963867188,0.0209449399262667,0.25908949971199,
314,1.393342018,10.15742207,4.817151546,1.092068791,2.54160881,3.57266926765442,0.522014856338501,20.264232635498,4.48065853118896,21.9999179840088,69.5915374755859,163.554977416992,0.0274835638701916,0.311867505311966,
315,1.686476469,11.36299324,5.049180984,1.166024327,2.851876736,3.63403487205505,0.566795527935028,18.5196132659912,4.04353141784668,21.4104385375977,69.1709899902344,163.565124511719,0.0353626385331154,0.368294507265091,
316,2.014904737,12.57370377,5.270775795,1.235226274,3.173557281,3.72602510452271,0.61022287607193,16.995023727417,3.65424418449402,20.8370208740234,68.7303237915039,163.569137573242,0.0447269268333912,0.427923947572708,
317,2.379754305,13.78196621,5.482458591,1.299630642,3.505377293,3.83944749832153,0.651800930500031,15.668231010437,3.30796813964844,20.2792816162109,68.2748641967773,163.567596435547,0.0557218678295612,0.490299999713898,
318,2.781964302,14.98075676,5.684718609,1.359284043,3.846047878,3.96721458435059,0.691211819648743,14.51904296875,3.0003604888916,19.736852645874,67.8090896606445,163.561019897461,0.068492479622364,0.554964184761047,
319,3.222274303,16.16360283,5.878015518,1.414304972,4.194279671,4.10389232635498,0.728268802165985,13.5291090011597,2.72751307487488,19.2093753814697,67.3367767333984,163.5498046875,0.0831822231411934,0.62146121263504,
320,3.701215506,17.32458115,6.062781811,1.464868665,4.5487957,4.24534511566162,0.762882173061371,12.6817502975464,2.4859094619751,18.6965103149414,66.8610992431641,163.53434753418,0.0999318659305573,0.689343452453613,
321,4.219100952,18.45830917,6.239425182,1.511190653,4.90834713,4.38845539093018,0.795034646987915,11.9618034362793,2.27238345146179,18.1979293823242,66.3847198486328,163.514953613281,0.118878342211246,0.758175313472748,
322,4.77601862,19.55994225,6.408330441,1.553515673,5.271717072,4.53090333938599,0.824762344360352,11.3554754257202,2.08408379554749,17.7133159637451,65.9098739624023,163.491897583008,0.140153616666794,0.827536404132843,
323,5.371822834,20.62517166,6.569859982,1.592105985,5.63773632,4.67099094390869,0.852140605449677,10.8502235412598,1.91844272613525,17.2423686981201,65.4384307861328,163.465454101563,0.163883522152901,0.89702433347702,
324,6.006131649,21.65022469,6.724358082,1.627233624,6.005285263,4.80750751495361,0.877272725105286,10.4346408843994,1.77314591407776,16.7847995758057,64.9719390869141,163.435836791992,0.190186724066734,0.966257512569427,
325,6.678322315,22.63184357,6.872150421,1.659171581,6.373302937,4.9396185874939,0.900280833244324,10.0983562469482,1.64610767364502,16.3403263092041,64.5116729736328,163.403244018555,0.219173520803452,1.03487646579742,
326,7.387528896,23.56729698,7.013545513,1.688189507,6.740789413,5.06677913665771,0.921299040317535,9.83194446563721,1.53544783592224,15.9086828231812,64.0586776733398,163.367874145508,0.250944852828979,1.10254633426666,
327,8.132644653,24.45435715,7.148835659,1.714548349,7.106808662,5.18866777420044,0.940467953681946,9.62684535980225,1.43947112560272,15.4896106719971,63.6138038635254,163.329879760742,0.285591304302216,1.16895747184753,
328,9.686794281,24.14439392,7.086402416,1.730972171,7.352732658,5.29300355911255,0.957156658172607,9.45932960510254,1.35612070560455,15.0828628540039,63.1767311096191,163.289337158203,0.325484365224838,1.22838747501373,
329,10.4228878,24.59460831,7.17757225,1.74772644,7.619579315,5.37992477416992,0.971267998218536,9.31857967376709,1.28365170955658,14.688271522522,62.7469444274902,163.24626159668,0.370361298322678,1.2797863483429,
330,11.1769371,25.03564453,7.268859386,1.763619304,7.889260292,5.46220397949219,0.983671963214874,9.21133041381836,1.22105038166046,14.3056659698486,62.324764251709,163.200744628906,0.41762974858284,1.32789075374603,
331,11.94892216,25.46846962,7.360360622,1.778713584,8.16194725,5.54068756103516,0.994810461997986,9.13362884521484,1.16732692718506,13.9347991943359,61.910472869873,163.152877807617,0.467288374900818,1.37310039997101,
332,12.73882198,25.89390373,7.452150822,1.793066859,8.437775612,5.61605739593506,1.00497925281525,9.08199214935303,1.12159502506256,13.5754308700562,61.5043296813965,163.102798461914,0.519335806369781,1.41576480865479,
333,13.54661465,26.3126564,7.544286251,1.806732059,8.71685791,5.68886566162109,1.01437926292419,9.05334568023682,1.08306038379669,13.2273263931274,61.1065521240234,163.050628662109,0.573770523071289,1.45618975162506,
334,14.3675766,26.72302437,7.63628149,1.819687366,8.997682571,5.75952053070068,1.02314281463623,9.04494380950928,1.05100452899933,12.8902587890625,60.7173233032227,162.996490478516,0.630577027797699,1.49463140964508,
335,15.20407391,27.12690353,7.728455544,1.832028151,9.281166077,5.82833814620972,1.03136205673218,9.05434131622314,1.02478003501892,12.5640048980713,60.3368072509766,162.940490722656,0.689733684062958,1.53130960464478,
336,16.0514431,27.52271271,7.820333481,1.843742609,9.565834045,5.89556694030762,1.0391047000885,9.07937049865723,1.00380384922028,12.2483472824097,59.9651145935059,162.882766723633,0.75121283531189,1.56641316413879,
337,16.91436768,27.91322899,7.912466526,1.854948759,9.853344917,5.96141576766968,1.04642510414124,9.11811923980713,0.987553656101227,11.9430751800537,59.602352142334,162.823425292969,0.814988255500793,1.60010921955109,
338,17.7858963,28.29586411,8.004141808,1.865608811,10.14146137,6.02604913711548,1.0533664226532,9.16888618469238,0.975558340549469,11.6479797363281,59.2485885620117,162.762573242188,0.881028115749359,1.63254129886627,
339,18.66838837,28.6722393,8.095647812,1.875805497,10.43104649,6.08957481384277,1.05996096134186,9.23013877868652,0.967389225959778,11.3628587722778,58.903865814209,162.700302124023,0.949288487434387,1.66382718086243,
340,19.56186867,29.04284286,8.187016487,1.885586858,10.72217751,6.15211248397827,1.06624281406403,9.30054759979248,0.962665855884552,11.0875148773193,58.5682106018066,162.636703491211,1.01973438262939,1.69407773017883,
341,20.46177864,29.40627098,8.277808189,1.894951701,11.01342869,6.21373653411865,1.07223856449127,9.37891006469727,0.961040854454041,10.8217535018921,58.2416343688965,162.571899414063,1.09231913089752,1.72338283061981,
342,21.37046432,29.76395226,8.368300438,1.903971434,11.30563164,6.27450466156006,1.07797265052795,9.46415328979492,0.962200045585632,10.5653839111328,57.9241218566895,162.505950927734,1.16699147224426,1.75181972980499,
343,22.28567696,30.11542511,8.458294868,1.912667394,11.59811878,6.33447742462158,1.08347034454346,9.55533504486084,0.965862393379211,10.3182191848755,57.6156425476074,162.438949584961,1.24370276927948,1.77945852279663,
344,23.20746803,30.46111298,8.547819138,1.921081662,11.89095974,6.39370012283325,1.08875393867493,9.65161514282227,0.971772968769073,10.0800752639771,57.316162109375,162.370971679688,1.32240009307861,1.80635929107666,
345,24.13361168,30.80059052,8.636698723,1.929234028,12.18350601,6.45220613479614,1.09384453296661,9.75224018096924,0.97970062494278,9.8507719039917,57.0256309509277,162.302108764648,1.40302646160126,1.8325731754303,
346,25.06643105,31.13504791,8.725172043,1.937181711,12.47653484,6.51003646850586,1.09876346588135,9.85655117034912,0.989438533782959,9.6301326751709,56.7439804077148,162.232406616211,1.48552775382996,1.85814738273621,
347,26.00144768,31.46324158,8.812851906,1.944921732,12.76869297,6.56721973419189,1.10352993011475,9.96395778656006,1.0007985830307,9.41798305511475,56.471134185791,162.161972045898,1.56984579563141,1.88312196731567,
348,26.93872833,31.78556061,8.899772644,1.952488661,13.06005287,6.6237621307373,1.10815942287445,10.0739164352417,1.01360607147217,9.21415233612061,56.2070121765137,162.090866088867,1.65591216087341,1.90752708911896,
349,27.87833023,32.10235214,8.985969543,1.959913611,13.35068321,6.67968082427979,1.11266875267029,10.1859531402588,1.02770531177521,9.01847076416016,55.951530456543,162.019165039063,1.7436615228653,1.931391954422,
350,28.82030678,32.41393661,9.071475029,1.967226028,13.64064312,6.73499965667725,1.11707496643066,10.2996549606323,1.04295694828033,8.83077335357666,55.7045860290527,161.946914672852,1.83303236961365,1.95474481582642,
351,29.76471519,32.7205925,9.156322479,1.97445178,13.92999077,6.78974914550781,1.12139439582825,10.414662361145,1.05923664569855,8.65089511871338,55.4660835266113,161.87419128418,1.92396593093872,1.97761237621307,
352,30.70713615,33.02119064,9.240140915,1.981582046,14.21741772,6.84393548965454,1.12563943862915,10.5306377410889,1.07642722129822,8.47867584228516,55.2359161376953,161.801055908203,2.01639318466187,2.00001382827759,
353,31.65209579,33.31741714,9.32336235,1.98867321,14.50434589,6.89757204055786,1.12982320785522,10.647289276123,1.09442400932312,8.31395626068115,55.013973236084,161.727569580078,2.11024856567383,2.02196788787842,
354,32.5929718,33.6074791,9.40542984,1.995696425,14.78880978,6.95066595077515,1.13395655155182,10.7643518447876,1.1131306886673,8.15657901763916,54.8001403808594,161.653778076172,2.20546317100525,2.04348993301392,
355,33.53426743,33.89300919,9.48677063,2.002703667,15.07221508,7.00321769714355,1.13804888725281,10.8815841674805,1.13245844841003,8.00638961791992,54.5942993164063,161.57975769043,2.30196499824524,2.0645923614502,
356,34.47382736,34.17356491,9.567215919,2.009695768,15.35394764,7.05524921417236,1.14211177825928,10.9987916946411,1.15233099460602,7.86323595046997,54.3963356018066,161.505569458008,2.39969229698181,2.08529138565063,
357,35.41169739,34.44939041,9.646800995,2.016688108,15.63406277,7.10677194595337,1.14615416526794,11.115795135498,1.17267751693726,7.72696733474731,54.2061233520508,161.431243896484,2.49857997894287,2.10560035705566,
358,36.3457222,34.72005844,9.725367546,2.023678303,15.91195869,7.157790184021,1.15018320083618,11.2324304580688,1.19343197345734,7.59743452072144,54.0235404968262,161.356857299805,2.59855914115906,2.12552928924561,
359,37.27817154,34.98643112,9.803132057,2.030695438,16.18834305,7.20831203460693,1.15420627593994,11.3485565185547,1.2145357131958,7.47449064254761,53.8484687805176,161.282455444336,2.69956493377686,2.1450891494751,
360,38.20689011,35.24807739,9.879940033,2.037733793,16.46261597,7.25835227966309,1.1582305431366,11.4640560150146,1.23593640327454,7.35799169540405,53.6807861328125,161.208084106445,2.80153512954712,2.16429090499878,
361,39.12973785,35.50458908,9.955639839,2.044786453,16.73418617,7.30790233612061,1.16225934028625,11.5788068771362,1.2575820684433,7.24779415130615,53.5203590393066,161.1337890625,2.90439820289612,2.18314027786255,
362,40.04896927,35.75676727,10.03043842,2.051878691,17.00375366,7.35696029663086,1.16629636287689,11.6927061080933,1.27942621707916,7.14375686645508,53.3670654296875,161.059600830078,3.00808596611023,2.20164370536804,
363,40.96463013,36.0048027,10.10436726,2.059017658,17.27136612,7.4055438041687,1.17034757137299,11.8056783676147,1.30143070220947,7.04574012756348,53.2207794189453,160.985595703125,3.11254000663757,2.21981191635132,
364,41.87238693,36.24768448,10.17710018,2.066175699,17.53579712,7.45364570617676,1.17441463470459,11.9176406860352,1.3235559463501,6.95360660552979,53.0813751220703,160.911804199219,3.21769165992737,2.23764991760254,
365,42.77668381,36.48674774,10.24901199,2.073392153,17.79837036,7.50126552581787,1.17849981784821,12.0285243988037,1.34576690196991,6.86721992492676,52.9487266540527,160.838287353516,3.3234760761261,2.2551634311676,
366,43.67536926,36.72156906,10.31995583,2.080653906,18.05849457,7.54841899871826,1.18260729312897,12.1382846832275,1.36803555488586,6.78644561767578,52.8227081298828,160.765075683594,3.42983794212341,2.27236151695251,
367,44.56850052,36.95231628,10.38996029,2.087965488,18.31622887,7.59511041641235,1.18673884868622,12.2468738555908,1.3903341293335,6.71115112304688,52.7031936645508,160.692199707031,3.53671813011169,2.28925108909607,
368,45.45393753,37.17855453,10.45887566,2.095310688,18.57097435,7.64133548736572,1.19089448451996,12.3542451858521,1.41263544559479,6.64120531082153,52.5900611877441,160.619720458984,3.64405417442322,2.30583643913269,
369,46.33174515,37.40045166,10.52672863,2.102691889,18.82279015,7.68707990646362,1.19507265090942,12.4603519439697,1.43491280078888,6.57647848129272,52.4831809997559,160.547653198242,3.75178003311157,2.32211995124817,
370,47.20412827,37.61869812,10.59371281,2.110128164,19.07234192,7.73235082626343,1.1992746591568,12.5651655197144,1.45714521408081,6.51684379577637,52.3824310302734,160.476058959961,3.85983991622925,2.33810830116272,
371,48.07113647,37.83340836,10.65984726,2.117621422,19.31967545,7.77716636657715,1.20350348949432,12.6686763763428,1.47931730747223,6.46217393875122,52.2876930236816,160.40495300293,3.96818661689758,2.35381007194519,
372,48.9284668,38.04362869,10.72482395,2.125133753,19.56358147,7.82152032852173,1.20775723457336,12.7708597183228,1.50141000747681,6.41234588623047,52.1988410949707,160.334365844727,4.07676267623901,2.36922979354858,
373,49.78050995,38.25054169,10.78899574,2.132703304,19.80534744,7.86541128158569,1.2120349407196,12.871696472168,1.52340626716614,6.36723566055298,52.1157531738281,160.264343261719,4.18551349639893,2.38437151908875,
374,50.62297058,38.45323181,10.85205746,2.140291214,20.04378319,7.9088397026062,1.21633553504944,12.9711751937866,1.54529178142548,6.32672262191772,52.0383148193359,160.194931030273,4.29438734054565,2.39924001693726,
375,51.45804977,38.65231705,10.91418934,2.147915125,20.27953529,7.95179605484009,1.22065663337708,13.069278717041,1.56705093383789,6.290687084198,51.9664077758789,160.12614440918,4.40332841873169,2.41383814811707,
376,52.2857933,38.84790039,10.97541428,2.15557456,20.51264763,7.99428796768188,1.22499811649323,13.1660051345825,1.58867263793945,6.25901079177856,51.8999099731445,160.058013916016,4.51229000091553,2.42817187309265,
377,53.10408401,39.03958511,11.03559113,2.163247347,20.74254799,8.03631019592285,1.2293576002121,13.2613458633423,1.61014497280121,6.23157835006714,51.8387069702148,159.990570068359,4.62122106552124,2.44224500656128,
378,53.91510391,39.22796631,11.09489822,2.170952082,20.96987724,8.07786178588867,1.23373353481293,13.355297088623,1.63145732879639,6.20827388763428,51.7826766967773,159.923858642578,4.73007392883301,2.45606112480164,
379,54.71889496,39.41314316,11.15335274,2.178686857,21.19466972,8.11895370483398,1.23812627792358,13.4478693008423,1.65260326862335,6.18898487091064,51.7317123413086,159.857879638672,4.83880949020386,2.46962714195251,
380,55.51334381,39.59468842,11.21081448,2.186428785,21.41635704,8.15958595275879,1.24253356456757,13.5390644073486,1.67357468605042,6.17359924316406,51.6856994628906,159.79264831543,4.94738340377808,2.48294711112976,
381,56.2984848,39.77272797,11.26730633,2.194175482,21.63497543,8.19974803924561,1.24695146083832,13.6288785934448,1.69436180591583,6.16200733184814,51.6445236206055,159.728210449219,5.055748462677,2.49602365493774,
382,57.07649231,39.94778442,11.32299137,2.201945305,21.8511467,8.23944473266602,1.25137901306152,13.7173204421997,1.71495878696442,6.15410184860229,51.6080741882324,159.664596557617,5.16386461257935,2.50886106491089,
383,57.84311676,40.11902618,11.37758827,2.209692717,22.06372833,8.2786693572998,1.25581276416779,13.8043909072876,1.73535811901093,6.14977502822876,51.576244354248,159.601806640625,5.27168893814087,2.52146244049072,
384,58.60480881,40.28792953,11.43156338,2.217479944,22.27451324,8.31742858886719,1.26025235652924,13.8901023864746,1.75555622577667,6.14892196655273,51.5489234924316,159.539886474609,5.37918567657471,2.53383302688599,
385,59.35518265,40.45313263,11.48447609,2.225239277,22.48176193,8.35572910308838,1.26469695568085,13.9744691848755,1.77554965019226,6.15143966674805,51.5260047912598,159.47883605957,5.48632192611694,2.54597783088684,
386,60.09640884,40.61521149,11.53649521,2.232988834,22.68609428,8.3935546875,1.26914083957672,14.0574893951416,1.79533076286316,6.15722608566284,51.5073852539063,159.418685913086,5.59305286407471,2.55789756774902,
387,60.83065033,40.77468109,11.58778667,2.240748644,22.88812256,8.43091773986816,1.27358424663544,14.1391801834106,1.81489789485931,6.16618061065674,51.4929618835449,159.359436035156,5.69934940338135,2.56959819793701,
388,61.55365753,40.93067169,11.63806343,2.248470306,23.08670044,8.46781444549561,1.27802455425262,14.2195510864258,1.83424699306488,6.1782054901123,51.4826278686523,159.301116943359,5.80517673492432,2.58108258247375,
389,62.26974106,41.084198,11.68763542,2.256196976,23.28303337,8.50424480438232,1.28245949745178,14.2986145019531,1.8533753156662,6.19320344924927,51.4762802124023,159.243743896484,5.91050243377686,2.59235429763794,
390,62.97677231,41.23481369,11.73636627,2.263902426,23.47654343,8.54022026062012,1.28688931465149,14.3763885498047,1.87228286266327,6.21107864379883,51.4738235473633,159.187347412109,6.01530265808105,2.60341930389404,
391,63.67266464,41.38216782,11.78412533,2.271560192,23.66668892,8.57572841644287,1.29130876064301,14.4528789520264,1.89096450805664,6.23173761367798,51.475154876709,159.131912231445,6.11954021453857,2.6142783164978,
392,64.36169434,41.52719116,11.83121586,2.279214621,23.85464859,8.61077117919922,1.29571616649628,14.5280990600586,1.90941858291626,6.25508832931519,51.4801826477051,159.07746887207,6.2231879234314,2.62493491172791,
393,65.04175568,41.66949081,11.87749958,2.286839008,24.03986359,8.64536190032959,1.3001127243042,14.602068901062,1.9276465177536,6.28104019165039,51.4888038635254,159.024032592773,6.3262243270874,2.63539505004883,
394,65.71074677,41.8086853,11.92285061,2.294406652,24.22178078,8.67948818206787,1.30449318885803,14.6747961044312,1.94564437866211,6.30950450897217,51.5009307861328,158.971603393555,6.42861843109131,2.64565920829773,
395,66.37294006,41.94570541,11.96756363,2.301962852,24.401577,8.71315479278564,1.30885636806488,14.7462959289551,1.96341156959534,6.34039354324341,51.5164642333984,158.920196533203,6.53034639358521,2.65573143959045,
396,67.02622986,42.08013535,12.01150417,2.309480667,24.57868767,8.74637413024902,1.31320333480835,14.8165912628174,1.98095035552979,6.37362194061279,51.5353202819824,158.869842529297,6.6313910484314,2.66561722755432,
397,67.66851807,42.21160889,12.05454159,2.316932678,24.75256348,8.77913570404053,1.31752920150757,14.8856868743896,1.99825739860535,6.40910530090332,51.5573997497559,158.820541381836,6.73172426223755,2.67531752586365,
